"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
2947,621566,"Olson, Matt",2947,100,0.247,0.21,0.293,0.457,0.339,0.34,0.247,148,600,91.5,16.1,2245,89.7,90.16,385,1465,1481,0.5,6.51,115,146,129,152,303,329,304,"-17.499","17.499","72.3","7.3",679,435,81,37,1,29,170,25,65,9.6,2.23472,0.6436,0.3476,-0.15033,"92.3",176,47.356321839080465,12.413793103448276,7.952871870397643,5.82,-0.85,-0.12,2.48,0.327,54,"0.593790295",0.33,0.448,"-0.593790295",0,-0.0030000000000000027,0.009,-0.001,26.3,"37.8",7.61076070874143,-0.7065478056188087,34.1182871853404,0.4199706314243759,37.55207692018516,32.815472356726886
2875,542303,"Ozuna, Marcell",2875,100,0.302,0.244,0.359,0.546,0.395,0.402,0.286,183,606,92.1,14.5,2264,89.2,89.61,422,1345,1528,0.3999999999999915,6.54,108,151,124,147,309,329,298,"-46.071","46.071","72.3","7.3",686,440,113,31,0,39,170,24.8,72,10.5,2.37174,0.53892,0.29789,0.0463,"92.9",173,53.40909090909091,15.454545454545453,9.912536443148689,5.8,-0.87,0.3,2.26,0.377,68,"1.602469565",0.366,0.572,"-1.602469565",0.016,0.01100000000000001,-0.026,-0.007,31.4,"38.3",14.37823230088156,-1.147683582410008,36.602439528797774,0.5068493150684932,36.52286104221534,31.570158031783055
2852,656941,"Schwarber, Kyle",2852,100,0.248,0.237,0.301,0.485,0.366,0.38,0.256,142,573,93.6,15,2228,88.8,89.1,365,1139,1713,0.29999999999999716,6.45,120,146,127,152,296,326,298,"-30.685","30.685","75.0","7.6",688,384,82,22,0,38,197,28.6,102,14.8,2.35435,0.58473,0.33307,-0.09331,"94.3",157,55.46875,15.625,8.720930232558139,5.84,-0.51,-0.21,2.2,0.362,60,"1.075911641",0.37,0.512,"-1.075911641",-0.008,-0.008000000000000007,-0.027,-0.014,32,"37.9",12.916833243482325,-2.7770704645792077,29.196672145111556,0.6632075471698113,36.29954995196616,30.490735431338404
2838,660271,"Ohtani, Shohei",2838,100,0.31,0.336,0.336,0.646,0.431,0.442,0.314,197,636,95.7,16,2233,89.4,89.68,400,1343,1495,0.29999999999999716,6.41,117,146,130,152,301,326,307,"-71.234","71.234","74.7","7.7",721,479,98,38,7,54,162,22.5,71,9.8,2.34087,0.54775,0.34484,-0.16328,"94.5",173,60.125260960334025,21.50313152400835,14.285714285714285,5.76,-0.57,-0.13,2.35,0.382,103,"2.510007047",0.388,0.66,"-2.510007047",-0.004,-0.006000000000000005,-0.014,-0.011,29.8,"38.0",10.780335786134769,-0.9335278601853466,34.86911573283945,0.4995983935742972,38.13097246499925,26.27587856555576
2780,624413,"Alonso, Pete",2780,100,0.241,0.219,0.276,0.46,0.34,0.343,0.243,146,607,89.8,14.4,2269,89.7,89.97,295,1192,1588,0.29999999999999716,6.5,108,151,124,147,304,326,296,"-16.793","16.793","73.3","7.3",690,440,81,31,0,34,171,24.8,66,9.6,2.28967,0.60796,0.36678,0.06469,"92.8",160,46.36363636363636,13.18181818181818,8.405797101449275,5.76,-0.77,0.15,2.28,0.326,58,"0.604064748",0.329,0.462,"-0.604064748",-0.002,-0.0030000000000000027,-0.002,-0.003,24.7,"38.1",9.212570065048354,-1.3811850114081206,31.465807024849596,0.5372050816696915,38.46621165936836,29.465647618444805
2752,630105,"Cronenworth, Jake",2752,100,0.241,0.149,0.274,0.39,0.315,0.335,0.259,139,577,88.3,13.5,2249,90.1,90.37,212,1238,1514,0.30000000000001137,6.5,115,147,115,151,287,320,304,"-6.283","6.283","67.1","6.9",656,463,90,29,3,17,118,18,61,9.3,2.20088,0.6601,0.41473,-0.21566,"91.4",161,36.7170626349892,7.775377969762419,5.487804878048781,5.72,-0.81,-0.19,2.46,0.324,36,"0.228306686",0.341,0.42,"-0.228306686",-0.018,-0.017000000000000015,-0.03,-0.02,17.1,"37.1",4.761277941886422,2.7554442498338196,33.253236106949394,0.33987511150758254,34.26591209669793,28.01476752888192
2751,682829,"De La Cruz, Elly",2751,100,0.259,0.212,0.359,0.471,0.349,0.328,0.24,160,618,90.9,9.5,2230,88.6,88.91,398,1193,1558,0.30000000000001137,6.44,114,147,114,150,297,325,299,"-20.066","20.066","72.7","7.2",694,403,89,36,10,25,218,31.4,67,9.7,2.41024,0.53691,0.30132,-0.30132,"92.7",151,45.6575682382134,12.655086848635236,7.348703170028818,5.82,-0.63,-0.01,2.41,0.337,51,"0.729407488",0.32,0.428,"-0.729407488",0.019,0.017000000000000015,0.043,0.021,33.4,"38.7",8.579489400461611,1.0249051366462383,35.25696084767392,0.5049864007252947,38.00385453331289,35.375282484745526
2747,607043,"Nimmo, Brandon",2747,100,0.225,0.175,0.267,0.4,0.321,0.335,0.245,128,570,91.9,11.2,2254,89.9,90.15,288,1232,1515,0.29999999999999716,6.51,116,146,112,150,291,323,303,"-8.081","8.081","71.5","7.2",661,416,77,25,3,23,157,23.8,76,11.5,2.2406,0.64011,0.38346,-0.14827,"92.0",164,47.355769230769226,9.134615384615383,5.748865355521937,5.76,-0.88,-0.04,2.39,0.327,38,"0.294175464",0.346,0.409,"-0.294175464",-0.02,-0.01899999999999996,-0.009,-0.014,23.4,"38.3",5.779742960432431,1.083333836293969,29.089517938890314,0.4761491760624458,39.93241725612366,27.409139002789995
2739,595777,"Profar, Jurickson",2739,100,0.28,0.179,0.302,0.459,0.365,0.364,0.282,158,564,90.1,12.5,2218,89.3,89.57,213,1250,1489,0.29999999999999716,6.51,114,147,115,150,294,321,297,"-25.138","25.138","69.4","7.2",664,473,105,29,0,24,101,15.2,72,10.8,2.32563,0.58432,0.39109,-0.39109,"92.3",159,44.397463002114165,7.188160676532769,5.120481927710843,5.75,-0.88,-0.09,2.36,0.376,34,"0.917780212",0.38,0.444,"-0.917780212",-0.002,-0.0040000000000000036,0.015,0.001,17,"37.7",7.118717540064015,-1.4567255840818663,32.8443494060827,0.46605504587155966,36.221283453147734,30.06602693308631
2733,642715,"Adames, Willy",2733,100,0.251,0.211,0.297,0.462,0.342,0.339,0.243,153,610,88.6,20.6,2292,89.7,90.07,399,1352,1381,0.3999999999999915,6.5,107,150,121,146,304,322,293,"-10.781","10.781","72.0","8.1",685,440,88,33,0,32,173,25.3,71,10.4,2.23974,0.63072,0.32499,0.10893,"91.6",171,40.68181818181818,12.045454545454545,7.737226277372263,5.75,-0.82,0.13,2.3,0.328,53,"0.394474936",0.321,0.461,"-0.394474936",0.008,0.007000000000000006,0.001,0.003,29.5,"39.3",15.191287237138008,-0.4893446172179192,33.613907913324724,0.5553857906799083,40.55318136080883,30.098492306386223
2723,641857,"McMahon, Ryan",2723,100,0.242,0.155,0.32,0.397,0.315,0.324,0.243,137,567,92,10.1,2260,89.8,90.25,384,1278,1445,0.5,6.41,116,146,122,151,298,330,307,"2.027","-2.027","70.6","7.1",640,386,89,28,0,20,185,28.9,64,10,2.25214,0.59869,0.33596,-0.13196,"92.1",163,49.740932642487046,10.880829015544041,6.5625,5.75,-0.69,-0.1,2.34,0.32,42,"-0.074439956",0.323,0.414,"0.074439956",-0.001,-0.0030000000000000027,-0.017,-0.009,30,"38.3",7.482826974292057,6.08139382389027,38.016402833232824,0.3885135135135135,40.650228826569645,21.667644556083754
2721,664023,"Happ, Ian",2721,100,0.243,0.199,0.299,0.441,0.341,0.345,0.243,138,569,90.6,15.1,2205,89.4,89.71,348,1249,1472,0.29999999999999716,6.44,116,146,118,149,295,322,299,"-5.481","5.481","70.6","6.9",656,403,77,34,2,25,168,25.6,79,12,2.26994,0.61967,0.44292,-0.44292,"92.2",164,45.16129032258064,11.662531017369728,7.164634146341463,5.76,-0.91,-0.07,2.32,0.34,47,"0.201433297",0.341,0.446,"-0.201433297",0,-0.0010000000000000009,-0.005,-0.004,27.9,"37.1",8.87959222831066,-2.117098785952794,32.57912490982166,0.42278481012658226,37.44951442609968,32.328320136560414
2719,502671,"Goldschmidt, Paul",2719,100,0.245,0.169,0.308,0.414,0.31,0.329,0.255,147,599,91.2,13.1,2265,89.2,89.62,356,1297,1422,0.3999999999999915,6.49,108,150,123,147,308,327,297,"-3.876","3.876","71.2","7.7",652,428,91,33,1,22,173,26.5,45,6.9,2.3013,0.59889,0.27583,0.03786,"92.4",166,49.532710280373834,10.74766355140187,7.05521472392638,5.74,-0.91,0.2,2.28,0.299,46,"0.142552409",0.309,0.45,"-0.142552409",-0.01,-0.010000000000000009,-0.036,-0.019,27.4,"38.4",10.55540563050499,3.2182415446489,31.91296327594268,0.5187908496732027,43.586872929994605,19.292810592938924
2713,596019,"Lindor, Francisco",2713,100,0.273,0.227,0.295,0.5,0.363,0.379,0.283,169,618,90.8,16.9,2231,89.4,89.68,313,1322,1391,0.29999999999999716,6.49,116,147,117,150,296,324,300,"-25.489","25.489","70.8","7.5",689,494,96,39,1,33,127,18.4,56,8.1,2.28806,0.62094,0.38026,-0.38235,"92.6",171,47.368421052631575,13.562753036437247,9.724238026124818,5.77,-0.93,-0.06,2.33,0.344,67,"0.939513454",0.353,0.528,"-0.939513454",-0.01,-0.009000000000000008,-0.028,-0.016,23.7,"38.7",12.029957412426446,-0.03831830690017919,34.133989041102836,0.5373376623376623,35.558489243600185,29.328117269734246
2706,656305,"Chapman, Matt",2706,100,0.247,0.216,0.293,0.463,0.34,0.34,0.25,142,575,93.2,16.2,2288,89.4,89.72,284,1207,1499,0.29999999999999716,6.43,108,152,123,147,303,324,297,"-20.771","20.771","74.5","7.4",643,419,74,39,2,27,158,24.6,60,9.3,2.27032,0.61882,0.29515,0.01865,"93.0",164,48.21002386634845,12.649164677804295,8.242612752721618,5.82,-0.77,0.21,2.35,0.323,53,"0.76759054",0.328,0.451,"-0.76759054",-0.003,-0.0050000000000000044,0.012,0,23.5,"38.4",5.612983772522749,-1.11849484594705,26.102554798080384,0.4926873857404022,39.676127676551154,25.903937180581316
2677,661388,"Contreras, William",2677,100,0.281,0.185,0.33,0.466,0.359,0.358,0.269,167,595,92.8,6.1,2265,89.3,89.62,352,1268,1409,0.29999999999999716,6.49,108,150,122,147,307,323,292,"-29.524","29.524","72.7","7.3",674,459,105,37,2,23,139,20.6,73,10.8,2.31297,0.59205,0.33556,0.08088,"93.3",147,49.45533769063181,10.021786492374728,6.824925816023739,5.79,-0.81,0.19,2.25,0.361,46,"1.102876354",0.351,0.471,"-1.102876354",0.012,0.010000000000000009,-0.005,0.001,27.8,"39.7",9.692122102103133,2.3624529819841946,28.10999139816686,0.6198003327787022,36.7775151397753,30.357226297158874
2652,663697,"India, Jonathan",2652,100,0.248,0.144,0.292,0.392,0.333,0.352,0.266,132,533,86.9,13.4,2256,89.3,89.63,195,1017,1635,0.29999999999999716,6.47,109,152,120,147,301,321,289,"-11.117","11.117","69.4","7.1",637,417,87,28,2,15,125,19.6,80,12.6,2.27274,0.62336,0.33578,0.09427,"91.4",152,36.45083932853717,7.673860911270983,5.023547880690738,5.83,-0.76,0.21,2.32,0.357,32,"0.419193062",0.376,0.412,"-0.419193062",-0.018,-0.019000000000000017,-0.02,-0.019,19.2,"39.3",7.790734512512286,-0.3935861628156091,29.49354973899659,0.47014115092290987,37.69746899316621,29.094588695588026
2648,682998,"Carroll, Corbin",2648,100,0.231,0.197,0.256,0.428,0.325,0.324,0.241,136,589,88.8,11.5,2243,89.7,89.98,223,1096,1552,0.29999999999999716,6.44,115,146,107,151,294,325,304,"-11.208","11.208","71.5","6.9",684,471,78,22,14,22,130,19,73,10.7,2.22928,0.64734,0.36603,-0.1354,"92.4",144,40.76433121019109,7.218683651804671,4.970760233918129,5.78,-0.64,-0.01,2.35,0.322,34,"0.42326284",0.334,0.391,"-0.42326284",-0.01,-0.01200000000000001,0.037,0.001,20.3,"38.8",5.210883312056048,0.5359777080350001,22.68315421353921,0.49753208292201384,37.59758095108062,34.413136794981256
2621,668715,"Steer, Spencer",2621,100,0.225,0.178,0.26,0.402,0.316,0.314,0.235,129,574,87.9,17.2,2270,89.6,89.99,270,1167,1451,0.4000000000000057,6.49,108,150,121,146,301,322,290,"-8.372","8.372","69.8","7.3",654,439,71,34,4,20,137,20.9,70,10.7,2.25336,0.62168,0.33176,0.11231,"91.6",157,39.863325740318906,6.378132118451026,4.281345565749235,5.83,-0.85,0.25,2.28,0.317,28,"0.319420069",0.326,0.379,"-0.319420069",-0.01,-0.009000000000000008,0.023,0.002,23.1,"38.9",8.701406480875743,-4.365047641289448,28.766463149996373,0.5049954586739328,35.88419852999153,31.94695961416616
2608,606192,"Hernández, Teoscar",2608,100,0.272,0.229,0.344,0.501,0.36,0.346,0.25,160,589,90.6,10.2,2278,89.3,89.65,454,1334,1274,0.29999999999999716,6.46,108,151,123,146,306,324,296,"-26.114","26.114","71.4","7.7",649,402,93,32,2,33,188,29,50,7.7,2.36086,0.54178,0.28329,0.06732,"92.3",164,46.766169154228855,14.925373134328357,9.244992295839753,5.71,-0.95,0.28,2.26,0.336,60,"1.001303681",0.317,0.486,"-1.001303681",0.022,0.019000000000000017,0.015,0.014,34,"37.1",8.33918689505204,2.9458741370968924,32.47172055369087,0.4885433715220949,38.60484761338105,28.60064353034637
2604,668804,"Reynolds, Bryan",2604,100,0.275,0.172,0.33,0.447,0.343,0.35,0.27,171,622,89.9,9.4,2206,88.8,89.13,386,1313,1291,0.29999999999999716,6.45,113,147,122,150,300,322,296,"-21.872","21.872","69.7","6.8",689,469,115,29,3,24,156,22.6,54,7.8,2.43433,0.49198,0.38121,-0.38121,"92.0",153,45.41577825159915,9.594882729211088,6.531204644412192,5.71,-0.79,-0.11,2.22,0.341,45,"0.839938556",0.339,0.463,"-0.839938556",0.005,0.0020000000000000018,-0.016,-0.007,29.4,"36.9",11.57764678630343,1.9215595016740323,37.92007514857577,0.4385820280296785,36.74647493120379,27.86045874169095
2558,691026,"Winn, Masyn",2558,100,0.267,0.148,0.303,0.416,0.315,0.293,0.256,157,587,86,12.9,2265,89.2,89.58,228,1201,1356,0.3999999999999915,6.49,106,150,112,147,305,321,289,"1.005","-1.005","68.0","7.2",635,486,105,32,5,15,109,17.2,39,6.1,2.28215,0.62151,0.28377,-0.03969,"91.2",154,32.71604938271605,3.7037037037037033,2.8346456692913384,5.75,-0.64,0.23,2.37,0.312,18,"-0.039288507",0.303,0.358,"0.039288507",0.011,0.009000000000000008,0.058,0.022,19,"38.4",3.7415272170010887,-0.8341050955688727,28.36428035747385,0.38543516873889877,32.76082167292466,32.186022663139134
2542,553993,"Suárez, Eugenio",2542,100,0.256,0.214,0.309,0.469,0.337,0.33,0.247,146,571,89.1,19.5,2266,89.6,89.96,349,1200,1342,0.4000000000000057,6.47,108,151,124,146,303,326,296,"-15.583","15.583","69.9","7.7",640,406,86,28,2,30,176,27.5,49,7.7,2.25483,0.62756,0.3314,0.0412,"91.9",166,42.364532019704434,11.330049261083744,7.187499999999999,5.74,-0.53,0.23,2.33,0.319,46,"0.613021243",0.314,0.447,"-0.613021243",0.009,0.0050000000000000044,0.022,0.007,29.1,"37.7",16.87261153896094,-2.7912851498772406,38.78100942602519,0.48370044052863437,35.53008261372903,32.2806362871974
2528,678662,"Tovar, Ezequiel",2528,100,0.269,0.2,0.344,0.469,0.324,0.289,0.233,176,655,87.9,18.1,2281,89,89.45,528,1576,952,0.4000000000000057,6.41,106,150,114,147,307,327,291,"-4.969","4.969","69.4","7.4",694,467,101,45,4,26,200,28.8,22,3.2,2.39688,0.50892,0.22354,-0.01149,"91.2",175,39.82869379014989,8.993576017130621,6.051873198847262,5.75,-0.71,0.31,2.27,0.294,42,"0.196558544",0.263,0.401,"-0.196558544",0.036,0.030999999999999972,0.068,0.035,33.5,"37.5",9.471798286330767,-1.5025104391096755,35.86839999303433,0.454608938547486,36.04830770638583,28.502069392435626
2522,518692,"Freeman, Freddie",2522,100,0.282,0.194,0.306,0.476,0.365,0.366,0.278,153,542,89.4,14.3,2247,89.6,89.89,251,1245,1277,0.30000000000001137,6.43,118,147,128,151,295,322,303,"-25.328","25.328","68.4","6.7",628,450,94,35,2,22,100,15.9,68,10.8,2.27956,0.60002,0.36216,-0.16631,"91.7",166,41.77777777777778,9.11111111111111,6.528662420382165,5.76,-0.56,-0.08,2.43,0.368,41,"1.004282316",0.367,0.466,"-1.004282316",0.004,0.0010000000000000009,0.01,-0.001,20.2,"37.8",6.598853404290835,2.9933613256805702,42.23643177834704,0.38145231846019245,39.10211268322928,24.977427960139845
2509,673548,"Suzuki, Seiya",2509,100,0.283,0.199,0.37,0.482,0.365,0.346,0.255,145,512,91.7,16.2,2262,89.7,90.08,244,994,1515,0.3999999999999915,6.46,108,150,123,146,304,323,294,"-28.633","28.633","70.7","7.1",582,356,91,27,6,21,160,27.5,60,10.3,2.29045,0.57863,0.34972,0.06829,"92.3",178,49.157303370786515,11.51685393258427,7.0446735395189,5.78,-0.87,0.24,2.27,0.363,41,"1.141211638",0.339,0.453,"-1.141211638",0.028,0.023999999999999966,0.029,0.019,24.5,"37.6",5.70816577144489,0.5853796527982632,30.089366476113266,0.4486772486772487,39.22963486418155,31.423531867729174
2487,680977,"Donovan, Brendan",2487,100,0.278,0.14,0.3,0.417,0.332,0.335,0.277,163,587,88.3,12.8,2235,89.6,89.94,166,1100,1386,0.30000000000001137,6.48,117,146,108,151,293,322,303,"-8.741","8.741","67.6","6.7",652,511,112,34,3,14,81,12.4,47,7.2,2.26577,0.61101,0.35713,-0.13975,"91.6",164,37.573385518590996,5.47945205479452,4.294478527607362,5.75,-0.77,-0.14,2.38,0.342,28,"0.351467632",0.343,0.419,"-0.351467632",0.001,-0.0010000000000000009,-0.002,-0.003,15.1,"38.1",5.9046551315879015,2.9216509154930157,30.059421249963094,0.45391476709613476,36.196525540025576,25.246542179687893
2470,668930,"Turang, Brice",2470,100,0.254,0.095,0.3,0.349,0.294,0.297,0.261,142,558,85.1,4,2252,89.3,89.59,162,1178,1291,0.29999999999999716,6.45,113,146,101,150,288,316,300,"7.024","-7.024","63.0","5.9",616,462,107,24,4,7,104,16.9,48,7.8,2.29279,0.61012,0.3889,-0.23625,"90.3",153,29.653679653679653,2.380952380952381,1.7857142857142856,5.72,-1.11,-0.1,2.29,0.314,11,"-0.28437247",0.321,0.34,"0.28437247",-0.007,-0.007000000000000006,0.009,-0.003,13.8,"38.0",-0.06616962455732694,5.718169274338688,30.25524664248678,0.24173748819641172,35.5774904831073,30.02421317802086
2469,547180,"Harper, Bryce",2469,100,0.285,0.24,0.331,0.525,0.38,0.357,0.267,157,550,91,13.4,2233,88.8,89.18,348,1305,1164,0.4000000000000057,6.49,116,146,129,151,294,326,302,"-34.022","34.022","72.5","7.2",620,415,85,42,0,30,138,22.3,65,10.5,2.40295,0.54525,0.3085,-0.08868,"92.1",166,48.19277108433735,10.602409638554217,7.096774193548387,5.84,-0.48,-0.17,2.3,0.362,44,"1.377966788",0.347,0.474,"-1.377966788",0.018,0.015000000000000013,0.051,0.023,26.7,"38.6",10.561884811995421,-0.00021238703066139494,36.02020971533695,0.4289256198347107,38.7971336124683,31.103743291330524
2452,571448,"Arenado, Nolan",2452,100,0.272,0.123,0.296,0.394,0.313,0.295,0.255,157,578,86.3,17,2255,89.4,89.82,197,1148,1304,0.3999999999999915,6.5,107,152,123,147,304,325,296,"-0.504","0.504","68.7","8.2",632,493,118,23,0,16,92,14.6,41,6.5,2.26702,0.62084,0.31038,0.07537,"91.3",151,31.643002028397564,3.2454361054766734,2.5316455696202533,5.74,-0.95,0.19,2.29,0.322,16,"0.020554649",0.309,0.356,"-0.020554649",0.017,0.013000000000000012,0.038,0.018,17.2,"38.2",10.767227967791424,-6.351895826345156,33.33408374089537,0.534372135655362,38.185980136016454,33.04755037485506
2416,650333,"Arraez, Luis",2416,100,0.314,0.078,0.324,0.392,0.323,0.325,0.31,200,637,86.1,13.3,2231,89.6,89.79,83,1202,1214,0.20000000000000284,6.46,118,148,109,151,279,312,299,"-4.444","4.444","61.4","5.8",669,611,161,32,3,4,29,4.3,21,3.1,2.21266,0.68583,0.43713,-0.26681,"90.2",166,23.731587561374795,1.6366612111292964,1.4947683109118086,5.73,-0.74,-0.26,2.32,0.343,10,"0.183940397",0.34,0.4,"-0.183940397",0.004,0.0030000000000000027,-0.008,-0.002,6.9,"37.2",6.4668233115957525,5.1673493914080675,37.980636683023654,0.4244402985074627,34.96500585517753,31.94669540505275
2394,650559,"De La Cruz, Bryan",2394,100,0.233,0.151,0.289,0.384,0.283,0.302,0.242,136,584,89.6,13.1,2287,88.9,89.08,385,1279,1114,0.19999999999998863,6.47,109,151,122,146,305,322,292,"9.759","-9.759","70.1","7.6",621,419,90,25,0,21,170,27.4,28,4.5,2.34114,0.5917,0.23884,-0.08158,"91.7",163,41.288782816229116,9.307875894988067,6.280193236714976,5.72,-0.73,0.34,2.26,0.269,39,"-0.40764411",0.279,0.419,"0.40764411",-0.009,-0.010000000000000009,-0.035,-0.019,30.1,"38.1",12.63993133568128,2.179701896886172,38.07638636836244,0.5050420168067227,37.66716479116063,27.621818691792924
2387,592518,"Machado, Manny",2387,100,0.275,0.197,0.302,0.472,0.34,0.338,0.272,163,593,92.4,12.9,2258,89.9,90.19,300,1232,1155,0.29999999999999716,6.52,108,151,124,147,303,325,296,"-14.466","14.466","73.3","7.7",637,473,104,30,0,29,124,19.5,39,6.1,2.24424,0.62589,0.3741,0.15047,"93.1",165,48.837209302325576,10.993657505285412,8.16326530612245,5.73,-1.03,0.13,2.32,0.319,52,"0.606032677",0.319,0.461,"-0.606032677",0.003,0,0.011,0.002,24.4,"38.1",6.321150719493858,1.1227284029956939,25.790739822252053,0.5306479859894921,40.54791229248705,30.160488796891745
2381,665833,"Cruz, Oneil",2381,100,0.26,0.191,0.347,0.451,0.332,0.341,0.264,140,539,95.5,9.8,2258,88.4,88.66,376,1102,1279,0.29999999999999716,6.45,116,146,125,151,300,325,303,"-10.443","10.443","76.5","7.6",592,364,82,34,3,21,179,30.2,46,7.8,2.54859,0.41345,0.24142,-0.17281,"94.4",150,54.94505494505495,15.659340659340659,9.628378378378379,5.77,-0.96,-0.16,2.28,0.319,57,"0.438597228",0.324,0.463,"-0.438597228",-0.004,-0.0050000000000000044,-0.012,-0.009,34.1,"37.9",7.689082965071253,-5.688363537363036,32.96369884149887,0.40352697095435686,38.11629621968714,34.59470841484386
2365,683737,"Busch, Michael",2365,100,0.248,0.192,0.322,0.44,0.336,0.319,0.217,123,496,89.7,17.1,2253,89.2,89.51,303,1068,1296,0.29999999999999716,6.46,116,145,118,151,293,322,302,"-10.76","10.76","68.1","7.1",566,338,72,28,2,21,162,28.6,62,11,2.31413,0.59995,0.32634,-0.2234,"91.5",165,39.94082840236686,11.242603550295858,6.713780918727916,5.73,-1.17,-0.14,2.32,0.334,38,"0.454968288",0.308,0.418,"-0.454968288",0.031,0.026000000000000023,0.022,0.017,28.4,"37.4",13.997397640018951,3.064209175688824,37.67247615181304,0.4150197628458498,35.59532236720462,30.99310906232504
2361,624585,"Soler, Jorge",2361,100,0.241,0.201,0.293,0.442,0.34,0.346,0.244,119,493,90.5,17.9,2267,88.6,88.97,303,1050,1311,0.4000000000000057,6.49,108,152,125,146,305,326,299,"-18.244","18.244","73.8","7.9",574,356,63,34,1,21,141,24.6,68,11.8,2.4338,0.50869,0.28566,0.00526,"92.7",151,44.10112359550562,12.640449438202248,7.8397212543554,5.83,-0.77,0.22,2.22,0.338,45,"0.772723422",0.342,0.447,"-0.772723422",-0.003,-0.0040000000000000036,-0.005,-0.006,28.9,"38.7",10.80686792584969,-9.018138855509516,33.39733131082505,0.5365602471678682,39.63727379395402,28.99305351086662
2355,621020,"Swanson, Dansby",2355,100,0.242,0.148,0.3,0.39,0.306,0.32,0.244,129,534,89.4,10.3,2284,89.1,89.44,330,1148,1207,0.30000000000001137,6.48,109,151,122,146,302,322,293,"2.813","-2.813","70.0","7.4",590,393,84,27,2,16,144,24.4,51,8.6,2.37177,0.54159,0.24656,0.01963,"91.6",143,42.74809160305343,9.16030534351145,6.101694915254238,5.76,-1.05,0.27,2.26,0.308,36,"-0.119447983",0.312,0.416,"0.119447983",-0.002,-0.0040000000000000036,-0.026,-0.014,28.7,"37.2",14.024794718908941,1.6083570604610344,35.217845441000726,0.5437956204379562,36.961377829711225,29.806500182171167
2344,592206,"Castellanos, Nick",2344,100,0.255,0.177,0.294,0.431,0.321,0.334,0.271,154,605,88.4,15.2,2278,88.5,88.78,410,1360,984,0.29999999999999716,6.48,109,151,123,147,301,324,290,"-7.727","7.727","70.3","7.5",656,469,97,30,4,23,138,21,39,5.9,2.45425,0.4997,0.19699,-0.03503,"91.4",160,38.16631130063966,8.102345415778252,5.7926829268292686,5.84,-0.78,0.25,2.3,0.309,38,"0.329650171",0.325,0.442,"-0.329650171",-0.016,-0.016000000000000014,-0.011,-0.013,30.1,"38.6",11.601024270664222,-3.7785097229518114,38.79613831222915,0.4445324881141046,38.044589631763685,30.038428834762765
2332,606115,"Arcia, Orlando",2332,100,0.218,0.136,0.249,0.354,0.273,0.261,0.206,120,551,88.1,8.6,2269,89.1,89.52,305,1146,1186,0.4000000000000057,6.5,108,150,122,146,306,325,293,"15.492","-15.492","68.9","7.8",601,431,79,24,0,17,128,21.3,40,6.7,2.34782,0.57497,0.27781,0.05307,"91.3",140,37.81902552204176,5.336426914153132,3.826955074875208,5.84,-0.82,0.23,2.28,0.27,23,"-0.66432247",0.262,0.323,"0.66432247",0.012,0.008000000000000007,0.031,0.012,26.6,"39.6",7.682721360834437,-1.8252373215637536,25.3652107283051,0.6145733461169702,36.66252071906197,29.18875435196866
2315,572233,"Walker, Christian",2315,100,0.251,0.217,0.287,0.468,0.343,0.351,0.246,120,479,91.2,16.6,2260,89.4,89.74,285,1112,1202,0.29999999999999716,6.47,109,151,124,146,304,328,297,"-15.975","15.975","72.8","7.5",548,354,68,26,0,26,133,24.3,51,9.3,2.27124,0.62295,0.29738,-0.01408,"92.4",173,48.0225988700565,13.27683615819209,8.576642335766424,5.76,-0.72,0.29,2.29,0.33,47,"0.690064795",0.334,0.457,"-0.690064795",0.005,-0.0040000000000000036,0.011,-0.008,25.6,"38.9",7.986309864855289,-1.886206455870216,30.14251176893457,0.45320197044334976,37.243213535908794,30.14665527418514
2314,663538,"Hoerner, Nico",2314,100,0.273,0.1,0.297,0.373,0.313,0.313,0.28,159,582,85.7,10.3,2278,89.6,90.06,133,1119,1195,0.5,6.5,109,150,114,147,300,317,289,"-2.121","2.121","66.7","7.0",640,519,116,35,1,7,66,10.3,43,6.7,2.27143,0.59987,0.31826,0.11065,"90.4",152,27.552986512524086,1.1560693641618496,0.9375,5.78,-1,0.25,2.26,0.334,6,"0.091659464",0.343,0.353,"-0.091659464",-0.007,-0.009000000000000008,0.02,0,11.9,"38.4",3.899791925042257,-0.6362977849927349,32.46467020424692,0.408876298394712,37.244134736178445,27.183522748488645
